#Header
x y Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.00385671 0.0260557 -1.49447e-05 2.45526e-05 0
0.00459136 0.0248195 -1.51757e-05 2.44679e-05 0
0.195687 0.0369435 -3.36039e-05 5.38983e-06 0
0.19504 0.035583 -3.33179e-05 5.39498e-06 0
0.0433832 0.0455908 -2.31691e-05 2.55215e-05 0.0512821
0.0423406 0.0960669 -3.66492e-05 2.18564e-05 0
0.0705701 0.0953373 -3.52123e-05 1.78852e-05 0
0.0720517 0.0954847 -3.53572e-05 1.76738e-05 0
0.0820244 0.00440526 -2.17725e-05 1.5899e-05 0
0.0811865 0.00558938 -2.21111e-05 1.60257e-05 0
0.0805539 0.00407816 -2.17038e-05 1.60972e-05 0
0.0796856 0.00545013 -2.20668e-05 1.62545e-05 0
0.0789812 0.00414195 -2.16792e-05 1.63386e-05 0
0.0781999 0.0053671 -2.20158e-05 1.64786e-05 0
0.0132577 0.00480835 -1.90128e-05 2.34736e-05 0
0.195249 0.0836465 -3.43812e-05 5.3907e-06 0
0.19447 0.0848073 -3.43512e-05 5.39686e-06 0
0.196227 0.0824956 -3.44017e-05 5.38508e-06 0
0.0472893 0.0446325 -2.473e-05 2.48155e-05 0
0.123792 0.00483069 -2.26732e-05 1.00535e-05 0
0.0512687 0.0410778 -2.57707e-05 2.31838e-05 0
0.0162073 0.0953408 -4.11417e-05 2.42207e-05 0
0.0991283 0.00413367 -2.2151e-05 1.32912e-05 0
0.0618837 0.00406627 -2.10255e-05 1.88852e-05 0
0.0635173 0.00407841 -2.11003e-05 1.86346e-05 0
0.195603 0.0485113 -3.48159e-05 5.39219e-06 0
0.0623397 0.0961858 -3.48289e-05 1.91414e-05 0
0.196001 0.0665752 -3.49939e-05 5.3895e-06 0
0.0687568 0.0539923 -3.15818e-05 1.9252e-05 0
0.195958 0.0434447 -3.45505e-05 5.38898e-06 0
0.144451 0.0618316 -3.91246e-05 7.91174e-06 0
0.14378 0.060488 -3.91536e-05 7.97211e-06 0
0.145294 0.0605924 -3.89988e-05 7.83643e-06 0
0.160976 0.0952704 -3.74437e-05 6.65401e-06 0
0.159565 0.0951335 -3.75862e-05 6.72938e-06 0
0.162404 0.095465 -3.73084e-05 6.57332e-06 0
0.0161364 0.0191561 -1.71012e-05 2.38708e-05 0
0.0603514 0.00401266 -2.09246e-05 1.91237e-05 0
0.05497 0.0956287 -3.51391e-05 2.02483e-05 0
0.0762864 0.0777469 -3.45951e-05 1.72109e-05 0
0.00397178 0.032482 -1.42745e-05 2.50131e-05 0
0.140003 0.0498514 -3.79946e-05 8.32108e-06 0
0.0404882 0.0546105 -3.44444e-05 2.56683e-05 0
0.00122861 0.00220481 -1.92987e-05 2.36525e-05 0
0.197754 0.0988578 -3.28507e-05 5.36725e-06 0
0.195751 0.0551054 -3.50024e-05 5.39137e-06 0
0.0102879 0.00458815 -1.90317e-05 2.35533e-05 0
0.0088054 0.00445167 -1.90398e-05 2.35842e-05 0
0.1742 0.0962158 -3.60247e-05 5.9187e-06 0
0.138159 0.0341859 -3.42855e-05 8.48679e-06 0
0.120895 0.00450687 -2.24396e-05 1.03795e-05 0
0.127739 0.0334554 -3.41397e-05 9.59533e-06 0
0.120301 0.0329322 -3.38863e-05 1.04841e-05 0
0.115836 0.0326187 -3.35007e-05 1.10559e-05 0
0.0935445 0.0310468 -3.06706e-05 1.43177e-05 0
0.0801775 0.0301061 -2.89667e-05 1.65614e-05 0
0.0757237 0.0297934 -2.81897e-05 1.73459e-05 0
0.193227 0.0962666 -3.38513e-05 5.40504e-06 0
0.071277 0.0294807 -2.75087e-05 1.81404e-05 0
0.0668278 0.0291675 -2.67322e-05 1.89396e-05 0
0.195862 0.0692375 -3.49204e-05 5.38997e-06 0
0.194849 0.0705346 -3.49353e-05 5.39778e-06 0
0.196296 0.0706541 -3.484e-05 5.38697e-06 0
0.195443 0.0718568 -3.48446e-05 5.39251e-06 0
0.00433461 0.0946551 -4.2166e-05 2.49395e-05 0
0.0961411 0.00397128 -2.20153e-05 1.37702e-05 0
0.0497819 0.0409686 -2.51425e-05 2.34751e-05 0
0.0332402 0.03068 -1.87016e-05 2.38509e-05 0
0.114284 0.0791148 -4.05823e-05 1.13024e-05 0
0.103872 0.0783858 -3.91608e-05 1.27628e-05 0
0.0152996 0.0203946 -1.68312e-05 2.3971e-05 0
0.189738 0.00410107 -2.22148e-05 5.45481e-06 0
0.0357501 0.0269803 -1.92416e-05 2.32812e-05 0
0.15087 0.0454404 -3.63104e-05 7.3614e-06 0
0.144966 0.0657574 -3.91814e-05 7.86702e-06 0
0.0402355 0.0156584 -2.03467e-05 2.20259e-05 0
0.0394081 0.0168915 -2.02415e-05 2.21774e-05 0
0.143316 0.0682324 -3.95103e-05 8.01661e-06 0
0.142495 0.0694689 -3.96719e-05 8.09268e-06 0
0.0438694 0.0819342 -3.63146e-05 2.21207e-05 0
0.153524 0.0391482 -3.46535e-05 7.15193e-06 0
0.152872 0.0378054 -3.43222e-05 7.20088e-06 0
0.154179 0.0404907 -3.49528e-05 7.10357e-06 0
0.0400734 0.0182329 -2.03452e-05 2.219e-05 0
0.0394259 0.0816202 -3.70717e-05 2.26554e-05 0
0.0449143 0.045719 -2.38648e-05 2.54519e-05 0.075
0.0470021 0.0148409 -2.11457e-05 2.1233e-05 0
0.0445326 0.0185499 -2.10405e-05 2.17225e-05 0
0.0143452 0.0565287 -4.06438e-05 2.60966e-05 0
0.0349823 0.0813065 -3.78495e-05 2.31311e-05 0
0.00416735 0.0648356 -4.211e-05 2.56207e-05 0
0.0418736 0.0454663 -2.24881e-05 2.55551e-05 0
0.0171324 0.0593456 -4.02388e-05 2.58313e-05 0
0.017985 0.0581384 -4.00065e-05 2.59185e-05 0
0.0173629 0.0568191 -4.0082e-05 2.60432e-05 0
0.0188402 0.0569424 -3.98271e-05 2.60084e-05 0
0.0194651 0.0582528 -3.9743e-05 2.58787e-05 0
0.0203019 0.0570396 -3.9598e-05 2.59691e-05 0
0.020936 0.0583566 -3.95274e-05 2.58301e-05 0
0.0217593 0.0571265 -3.93893e-05 2.59228e-05 0
0.0224058 0.0584612 -3.93011e-05 2.57838e-05 0
0.0232293 0.0572419 -3.91229e-05 2.58787e-05 0
0.0215799 0.0596837 -3.94491e-05 2.56928e-05 0
0.0238794 0.0585754 -3.90222e-05 2.57385e-05 0
0.0247007 0.057367 -3.8767e-05 2.58374e-05 0
0.024048 0.0560291 -3.88624e-05 2.59766e-05 0
0.0255191 0.0561795 -3.85148e-05 2.59389e-05 0
0.0603675 0.0157825 -2.2845e-05 1.94322e-05 0
0.0549107 0.0192762 -2.26556e-05 2.03991e-05 0
0.035971 0.0775039 -3.75226e-05 2.32642e-05 0
0.0377969 0.04003 -2.04475e-05 2.47507e-05 0
0.0333709 0.0397178 -1.89604e-05 2.49617e-05 0
0.0731824 0.0334899 -2.84637e-05 1.79174e-05 0
0.0653044 0.0200105 -2.44958e-05 1.88174e-05 0
0.0168307 0.0437173 -1.56016e-05 2.59228e-05 0
0.0161532 0.0423778 -1.54667e-05 2.57858e-05 0
0.0153636 0.0436175 -1.53187e-05 2.59315e-05 0
0.0146729 0.0422742 -1.51991e-05 2.57959e-05 0
0.0589166 0.0920936 -3.4786e-05 1.97176e-05 0
0.0729435 0.0826904 -3.47881e-05 1.76813e-05 0
0.0544986 0.0917015 -3.50389e-05 2.03653e-05 0
0.0697569 0.0203228 -2.52514e-05 1.80984e-05 0
0.077628 0.0338039 -2.92647e-05 1.70968e-05 0
0.0139116 0.0435254 -1.50496e-05 2.5939e-05 0
0.013212 0.04218 -1.49593e-05 2.5804e-05 0
0.012437 0.0434249 -1.48211e-05 2.59439e-05 0
0.028946 0.0394068 -1.78287e-05 2.512e-05 0
0.0672789 0.0538907 -3.13844e-05 1.95975e-05 0
0.0742105 0.0206358 -2.59546e-05 1.7369e-05 0
0.0253546 0.0586909 -3.87082e-05 2.56893e-05 0
0.0877705 0.00737107 -2.27812e-05 1.50628e-05 0
0.084608 0.0213635 -2.7312e-05 1.56671e-05 0
0.0317716 0.030584 -1.83862e-05 2.39444e-05 0
0.0969312 0.0351648 -3.22734e-05 1.38051e-05 0
0.00440548 0.041684 -1.43056e-05 2.57974e-05 0
0.0950134 0.0220935 -2.82249e-05 1.40134e-05 0
0.0994732 0.0224067 -2.8517e-05 1.33318e-05 0
0.00983199 0.0678668 -4.15823e-05 2.53561e-05 0
0.00906257 0.0575116 -4.1396e-05 2.60892e-05 0
0.148316 0.0608028 -3.87082e-05 7.57642e-06 0
0.113283 0.0363184 -3.44305e-05 1.14046e-05 0
0.156173 0.0561753 -3.77508e-05 6.96667e-06 0
0.117747 0.0366329 -3.48698e-05 1.08147e-05 0
0.167343 0.0142112 -2.60448e-05 6.25428e-06 0
0.0628137 0.0327622 -2.67529e-05 1.98809e-05 0
0.0657762 0.0329711 -2.72822e-05 1.93182e-05 0
0.0598538 0.0325527 -2.61412e-05 2.0435e-05 0
0.0108494 0.0640605 -4.13022e-05 2.5585e-05 0
0.0687382 0.0331781 -2.76902e-05 1.87547e-05 0
0.0335767 0.0580069 -3.67186e-05 2.54933e-05 0
0.034396 0.0568157 -3.64363e-05 2.56258e-05 0
0.0197749 0.0439193 -1.61656e-05 2.59001e-05 0
0.0647884 0.0575812 -3.15477e-05 2.00892e-05 0
0.0641378 0.0562485 -3.13656e-05 2.0293e-05 0
0.0633086 0.0574782 -3.14554e-05 2.04488e-05 0
0.0626595 0.0561454 -3.13033e-05 2.06649e-05 0
0.0634883 0.0549161 -3.1204e-05 2.04958e-05 0
0.0620122 0.0548128 -3.11457e-05 2.088e-05 0
0.0611825 0.0560421 -3.12591e-05 2.1051e-05 0
0.0605385 0.0547087 -3.10542e-05 2.12821e-05 0
0.0597067 0.055939 -3.12311e-05 2.14544e-05 0
0.059064 0.0546053 -3.09653e-05 2.17082e-05 0
0.0582312 0.0558365 -3.11834e-05 2.18788e-05 0
0.0575889 0.0545038 -3.09436e-05 2.21622e-05 0
0.0567568 0.0557349 -3.11668e-05 2.23365e-05 0
0.056115 0.054405 -3.0877e-05 2.26575e-05 0
0.055284 0.0556335 -3.11413e-05 2.28098e-05 0
0.0546437 0.0543095 -3.07977e-05 2.31838e-05 0
0.0538135 0.0555285 -3.10926e-05 2.32742e-05 0
0.0531882 0.0542208 -3.08847e-05 2.36815e-05 0
0.052339 0.055399 -3.12208e-05 2.37349e-05 0
0.0517068 0.0539552 -3.09884e-05 2.42109e-05 0
0.0508533 0.0552982 -3.15218e-05 2.41542e-05 0
0.0603512 0.057272 -3.14109e-05 2.12035e-05 0
0.0514955 0.0566418 -3.16374e-05 2.37178e-05 0
0.0500204 0.0565373 -3.19718e-05 2.40852e-05 0
0.0493492 0.0552284 -3.1901e-05 2.45316e-05 0
0.0485338 0.0564526 -3.22308e-05 2.44194e-05 0
0.0478693 0.0551512 -3.22047e-05 2.48495e-05 0
0.0470603 0.0563686 -3.25278e-05 2.46998e-05 0
0.0464211 0.0550718 -3.25911e-05 2.51152e-05 0
0.0455931 0.0562698 -3.30539e-05 2.49389e-05 0
0.0449643 0.0549647 -3.31276e-05 2.53093e-05 0
0.0491871 0.0577776 -3.23241e-05 2.40081e-05 0
0.0462351 0.0575852 -3.30561e-05 2.45535e-05 0
0.0544513 0.0568592 -3.14293e-05 2.28715e-05 0
0.0573991 0.0570667 -3.13821e-05 2.20159e-05 0
0.0385822 0.0181251 -2.01103e-05 2.23326e-05 0
0.056896 0.0323447 -2.55076e-05 2.09727e-05 0
0.0365353 0.0582017 -3.59454e-05 2.53087e-05 0
0.0380807 0.0142101 -2.00846e-05 2.21655e-05 0
0.0246982 0.0365366 -1.69521e-05 2.49513e-05 0
0.0182059 0.0762296 -4.05103e-05 2.46052e-05 0
0.0805955 0.0340133 -2.97458e-05 1.65609e-05 0
0.195664 0.0253229 -3.01609e-05 5.38766e-06 0
0.19487 0.0265274 -3.05395e-05 5.39459e-06 0
0.0403258 0.0687767 -3.58777e-05 2.35724e-05 0
0.0396712 0.06744 -3.59234e-05 2.379e-05 0
0.0404996 0.0662107 -3.56388e-05 2.38482e-05 0
0.124762 0.0241812 -3.08698e-05 9.9293e-06 0
0.00494667 0.0636363 -4.20541e-05 2.5684e-05 0
0.0432827 0.0573734 -3.38908e-05 2.49329e-05 0
0.0539301 0.032134 -2.4842e-05 2.14862e-05 0
0.0835636 0.0342225 -3.0236e-05 1.60352e-05 0
0.0118955 0.0925711 -4.15611e-05 2.44846e-05 0
0.0865339 0.0344324 -3.06648e-05 1.55199e-05 0
0.0605144 0.0131889 -2.23671e-05 1.93196e-05 0
0.0895043 0.0346425 -3.10705e-05 1.50158e-05 0
0.162848 0.0462839 -3.57296e-05 6.52268e-06 0
0.164337 0.0463885 -3.56948e-05 6.43433e-06 0
0.0924763 0.0348518 -3.15292e-05 1.45226e-05 0
0.131138 0.0375748 -3.54825e-05 9.21907e-06 0
0.132203 0.0247027 -3.09895e-05 9.09194e-06 0
0.172937 0.0197858 -2.812e-05 5.98267e-06 0
0.114618 0.0597507 -3.97265e-05 1.12592e-05 0
0.11397 0.0584112 -3.95076e-05 1.13474e-05 0
0.113127 0.0596471 -3.9573e-05 1.14616e-05 0
0.112487 0.0583071 -3.93515e-05 1.15503e-05 0
0.111641 0.0595431 -3.94053e-05 1.16666e-05 0
0.111002 0.058203 -3.91805e-05 1.17568e-05 0
0.110155 0.0594392 -3.92195e-05 1.18748e-05 0
0.109521 0.0580986 -3.89888e-05 1.19659e-05 0
0.108673 0.0593349 -3.901e-05 1.20858e-05 0
0.108035 0.0579946 -3.87697e-05 1.21791e-05 0
0.107188 0.0592308 -3.87722e-05 1.23006e-05 0
0.106546 0.0578908 -3.85241e-05 1.23958e-05 0
0.105701 0.0591269 -3.85089e-05 1.2519e-05 0
0.105054 0.0577872 -3.82599e-05 1.26164e-05 0
0.104211 0.0590233 -3.82297e-05 1.27411e-05 0
0.103559 0.0576841 -3.79894e-05 1.28408e-05 0
0.10272 0.05892 -3.79468e-05 1.29666e-05 0
0.102065 0.0575814 -3.77215e-05 1.30683e-05 0
0.102919 0.0563436 -3.77419e-05 1.29398e-05 0
0.10123 0.0588169 -3.76667e-05 1.31953e-05 0
0.100578 0.0574786 -3.74546e-05 1.32981e-05 0
0.0997416 0.0587137 -3.73857e-05 1.3427e-05 0
0.0990998 0.0573745 -3.71776e-05 1.35301e-05 0
0.0982582 0.0586101 -3.70948e-05 1.36614e-05 0
0.0976159 0.0572708 -3.68792e-05 1.37666e-05 0
0.0967746 0.0585062 -3.67887e-05 1.38995e-05 0
0.0961329 0.0571667 -3.6565e-05 1.40065e-05 0
0.0952917 0.058402 -3.64762e-05 1.4141e-05 0
0.0946457 0.0570632 -3.62535e-05 1.42506e-05 0
0.0938058 0.0582983 -3.61743e-05 1.43867e-05 0
0.0931595 0.0569592 -3.59639e-05 1.44983e-05 0
0.0923198 0.0581946 -3.58917e-05 1.46361e-05 0
0.0916711 0.0568559 -3.56911e-05 1.47501e-05 0
0.092533 0.0556168 -3.57414e-05 1.46082e-05 0
0.090834 0.0580911 -3.56132e-05 1.48891e-05 0
0.0901874 0.0567523 -3.54062e-05 1.5005e-05 0
0.0893471 0.0579878 -3.5311e-05 1.51462e-05 0
0.0887082 0.0566481 -3.50827e-05 1.52631e-05 0
0.0878664 0.0578838 -3.4977e-05 1.54061e-05 0
0.0872277 0.0565441 -3.47298e-05 1.55254e-05 0
0.0863832 0.0577801 -3.46364e-05 1.56706e-05 0
0.0857463 0.0564402 -3.43899e-05 1.57921e-05 0
0.0849009 0.0576762 -3.43261e-05 1.59392e-05 0
0.0842603 0.056337 -3.40904e-05 1.60638e-05 0
0.083417 0.0575725 -3.4048e-05 1.62125e-05 0
0.082774 0.0562338 -3.38106e-05 1.63401e-05 0
0.0819321 0.0574693 -3.3766e-05 1.64903e-05 0
0.0812866 0.0561311 -3.35099e-05 1.66211e-05 0
0.0804471 0.0573662 -3.34585e-05 1.67728e-05 0
0.0797975 0.0560288 -3.31941e-05 1.69072e-05 0
0.0821293 0.0548951 -3.35444e-05 1.6468e-05 0
0.0789616 0.0572635 -3.31591e-05 1.70604e-05 0
0.0783165 0.055926 -3.29191e-05 1.71971e-05 0
0.077479 0.0571611 -3.29166e-05 1.73527e-05 0
0.0768297 0.0558241 -3.27058e-05 1.7494e-05 0
0.0759948 0.0570593 -3.27182e-05 1.7651e-05 0
0.0753452 0.0557231 -3.25038e-05 1.77964e-05 0
0.0776696 0.0545883 -3.26805e-05 1.73342e-05 0
0.0745103 0.056958 -3.25017e-05 1.79555e-05 0
0.0738633 0.0556216 -3.22628e-05 1.81052e-05 0
0.0313147 0.0150247 -1.9107e-05 2.27918e-05 0
0.0305019 0.0162655 -1.89209e-05 2.29188e-05 0
0.0311649 0.0176091 -1.89619e-05 2.29449e-05 0
0.0999024 0.0353739 -3.27447e-05 1.33415e-05 0
0.102874 0.0355833 -3.3183e-05 1.28898e-05 0
0.135601 0.0378889 -3.55253e-05 8.74666e-06 0
0.184594 0.0348517 -3.30924e-05 5.57841e-06 0
0.134166 0.0843833 -4.11645e-05 8.92191e-06 0
0.184775 0.0322734 -3.23906e-05 5.57309e-06 0
0.00736195 0.0948497 -4.19732e-05 2.4763e-05 0
0.0240813 0.0882909 -4.00009e-05 2.37719e-05 0
0.105847 0.0357929 -3.35829e-05 1.24501e-05 0
0.135701 0.046956 -3.76007e-05 8.74491e-06 0
0.134881 0.0481944 -3.78778e-05 8.83125e-06 0
0.134215 0.0468513 -3.76351e-05 8.89915e-06 0
0.133393 0.048089 -3.79105e-05 8.98769e-06 0
0.132728 0.0467462 -3.7667e-05 9.05703e-06 0
0.131902 0.0479831 -3.79459e-05 9.14786e-06 0
0.131239 0.0466411 -3.76985e-05 9.21837e-06 0
0.130411 0.0478776 -3.79838e-05 9.31128e-06 0
0.129749 0.0465358 -3.77275e-05 9.38316e-06 0
0.128919 0.047772 -3.8018e-05 9.47823e-06 0
0.128258 0.0464305 -3.77467e-05 9.55136e-06 0
0.127433 0.0476675 -3.80375e-05 9.64775e-06 0
0.126772 0.046326 -3.77459e-05 9.72241e-06 0
0.125943 0.0475624 -3.80317e-05 9.82113e-06 0
0.125284 0.0462211 -3.7717e-05 9.89702e-06 0
0.124456 0.0474577 -3.79934e-05 9.9975e-06 0
0.123796 0.0461164 -3.76559e-05 1.00748e-05 0
0.122967 0.0473527 -3.79212e-05 1.01775e-05 0
0.122308 0.0460116 -3.75648e-05 1.02561e-05 0
0.12148 0.0472482 -3.782e-05 1.03607e-05 0
0.12082 0.045907 -3.7451e-05 1.04407e-05 0
0.119988 0.0471432 -3.76985e-05 1.05478e-05 0
0.11933 0.0458021 -3.73233e-05 1.06289e-05 0
0.118503 0.0470396 -3.75663e-05 1.07374e-05 0
0.117842 0.0456974 -3.71899e-05 1.08203e-05 0
0.117018 0.0469355 -3.74308e-05 1.09305e-05 0
0.117704 0.0482834 -3.78094e-05 1.08446e-05 0
0.116356 0.0455928 -3.70575e-05 1.10147e-05 0
0.115536 0.0468317 -3.72975e-05 1.11264e-05 0
0.114871 0.0454885 -3.69296e-05 1.1212e-05 0
0.114058 0.0467288 -3.71679e-05 1.13248e-05 0
0.113391 0.0453849 -3.68057e-05 1.14122e-05 0
0.112573 0.0466239 -3.70378e-05 1.15276e-05 0
0.111906 0.0452802 -3.66805e-05 1.16163e-05 0
0.111088 0.0465187 -3.69003e-05 1.17338e-05 0
0.11042 0.0451751 -3.65451e-05 1.18239e-05 0
0.109597 0.0464122 -3.67462e-05 1.1944e-05 0
0.108933 0.0450696 -3.63901e-05 1.20349e-05 0
0.108109 0.0463062 -3.65706e-05 1.21571e-05 0
0.107444 0.044964 -3.62113e-05 1.22494e-05 0
0.106617 0.0461998 -3.63748e-05 1.23739e-05 0
0.105954 0.0448586 -3.60133e-05 1.24671e-05 0
0.105124 0.046094 -3.61676e-05 1.25941e-05 0
0.104464 0.0447532 -3.58058e-05 1.26883e-05 0
0.103632 0.0459887 -3.59596e-05 1.28175e-05 0
0.102974 0.0446481 -3.55973e-05 1.29126e-05 0
0.102148 0.0458847 -3.57539e-05 1.30428e-05 0
0.10149 0.0445437 -3.5387e-05 1.31393e-05 0
0.100663 0.04578 -3.55403e-05 1.3272e-05 0
0.100004 0.0444388 -3.51632e-05 1.33697e-05 0
0.09918 0.045676 -3.53038e-05 1.35042e-05 0
0.0985188 0.0443343 -3.49138e-05 1.36034e-05 0
0.0976964 0.0455719 -3.50355e-05 1.37401e-05 0
0.0970343 0.04423 -3.46367e-05 1.38405e-05 0
0.0962177 0.0454693 -3.47438e-05 1.39786e-05 0
0.0955533 0.0441265 -3.43448e-05 1.40804e-05 0
0.0947323 0.0453645 -3.44468e-05 1.42218e-05 0
0.0940681 0.0440219 -3.40545e-05 1.43247e-05 0
0.0932432 0.0452585 -3.416e-05 1.4469e-05 0
0.0925809 0.0439167 -3.37739e-05 1.45727e-05 0
0.09175 0.0451517 -3.388e-05 1.47205e-05 0
0.0910939 0.0438116 -3.34945e-05 1.48242e-05 0
0.0902647 0.0450468 -3.35888e-05 1.49741e-05 0
0.089608 0.0437069 -3.31988e-05 1.50791e-05 0
0.0887786 0.0449422 -3.32706e-05 1.52319e-05 0
0.0881245 0.0436028 -3.28791e-05 1.53371e-05 0
0.087303 0.0448401 -3.29319e-05 1.54916e-05 0
0.0866427 0.0434991 -3.25428e-05 1.55987e-05 0
0.085821 0.0447362 -3.25901e-05 1.57565e-05 0
0.08516 0.0433951 -3.22084e-05 1.58644e-05 0
0.0843373 0.044632 -3.22666e-05 1.60258e-05 0
0.0836764 0.0432908 -3.18947e-05 1.61344e-05 0
0.0828521 0.0445273 -3.19713e-05 1.62994e-05 0
0.0821922 0.0431862 -3.16149e-05 1.64084e-05 0
0.0813682 0.0444226 -3.17052e-05 1.6577e-05 0
0.0835195 0.0458707 -3.23374e-05 1.6188e-05 0
0.0807088 0.0430816 -3.13706e-05 1.66864e-05 0
0.0798866 0.044318 -3.14609e-05 1.68587e-05 0
0.0792263 0.0429767 -3.11455e-05 1.69687e-05 0
0.078401 0.044212 -3.12208e-05 1.71458e-05 0
0.0777429 0.0428716 -3.09129e-05 1.72555e-05 0
0.0769185 0.044107 -3.09733e-05 1.74371e-05 0
0.0790681 0.0455554 -3.1534e-05 1.70324e-05 0
0.0762611 0.0427669 -3.0664e-05 1.75468e-05 0
0.0754373 0.0440027 -3.07302e-05 1.77334e-05 0
0.0747801 0.0426625 -3.04213e-05 1.78428e-05 0
0.0739567 0.0438985 -3.05209e-05 1.80351e-05 0
0.0732991 0.042558 -3.02123e-05 1.8144e-05 0
0.0724775 0.0437945 -3.03432e-05 1.83423e-05 0
0.0746302 0.0452443 -3.08176e-05 1.79201e-05 0
0.0718184 0.0424532 -3.00199e-05 1.84505e-05 0
0.0709999 0.0436909 -3.01514e-05 1.86552e-05 0
0.0703375 0.0423483 -2.98033e-05 1.87627e-05 0
0.0695204 0.0435864 -2.99149e-05 1.89749e-05 0
0.0688599 0.0422445 -2.95541e-05 1.908e-05 0
0.0680462 0.0434839 -2.96699e-05 1.92999e-05 0
0.0702007 0.0449354 -3.0262e-05 1.88602e-05 0
0.0673831 0.0421413 -2.93038e-05 1.94033e-05 0
0.0665724 0.0433817 -2.94601e-05 1.96321e-05 0
0.0659109 0.0420397 -2.90757e-05 1.97319e-05 0
0.0651021 0.0432807 -2.92463e-05 1.99712e-05 0
0.0657757 0.0446273 -2.96351e-05 1.98631e-05 0
0.0644391 0.0419382 -2.88317e-05 2.00671e-05 0
0.0636316 0.0431793 -2.90061e-05 2.03186e-05 0
0.0629708 0.0418377 -2.85755e-05 2.04082e-05 0
0.0621638 0.0430786 -2.87131e-05 2.06741e-05 0
0.0615072 0.0417392 -2.8294e-05 2.07547e-05 0
0.0607023 0.0429808 -2.84617e-05 2.10366e-05 0
0.0600461 0.0416422 -2.80329e-05 2.11063e-05 0
0.059243 0.0428848 -2.82381e-05 2.14066e-05 0
0.0585872 0.0415472 -2.77956e-05 2.14618e-05 0
0.172226 0.0832146 -3.63378e-05 6.02551e-06 0
0.176581 0.0744508 -3.62681e-05 5.84217e-06 0
0.145398 0.0838817 -3.97866e-05 7.83203e-06 0
0.108822 0.0360029 -3.39417e-05 1.20223e-05 0
0.173604 0.074242 -3.66284e-05 5.96559e-06 0
0.0509657 0.0319217 -2.40724e-05 2.19632e-05 0
0.160319 0.0823788 -3.78717e-05 6.6877e-06 0
0.159664 0.0810374 -3.79584e-05 6.73064e-06 0
0.161152 0.081142 -3.77857e-05 6.63427e-06 0
0.160498 0.0798005 -3.7888e-05 6.67629e-06 0
0.161987 0.0799051 -3.77227e-05 6.58186e-06 0
0.161333 0.0785636 -3.7842e-05 6.62299e-06 0
0.159845 0.078459 -3.79987e-05 6.71899e-06 0
0.160679 0.0772221 -3.7961e-05 6.66477e-06 0
0.162168 0.0773266 -3.78065e-05 6.57074e-06 0
0.145005 0.033369 -3.36373e-05 7.84617e-06 0
0.145645 0.034709 -3.39851e-05 7.7906e-06 0
0.147141 0.0348137 -3.38928e-05 7.66172e-06 0
0.149824 0.0609083 -3.8572e-05 7.452e-06 0
0.173715 0.083319 -3.61921e-05 5.95853e-06 0
0.169388 0.0596963 -3.71286e-05 6.16372e-06 0
0.168734 0.0583552 -3.71101e-05 6.19679e-06 0
0.1679 0.059592 -3.7211e-05 6.24047e-06 0
0.167246 0.0582509 -3.71857e-05 6.27506e-06 0
0.166411 0.0594877 -3.72949e-05 6.32072e-06 0
0.172115 0.0741376 -3.68196e-05 6.03261e-06 0
0.173131 0.0703222 -3.69001e-05 5.98678e-06 0
0.169903 0.0843473 -3.65648e-05 6.13685e-06 0
0.14316 0.0474817 -3.72906e-05 8.0225e-06 0
0.144666 0.0475883 -3.72101e-05 7.88669e-06 0
0.145503 0.0463539 -3.68847e-05 7.81146e-06 0
0.143827 0.0488234 -3.75343e-05 7.96311e-06 0
0.146176 0.0476953 -3.71297e-05 7.75398e-06 0
0.147014 0.0464618 -3.68043e-05 7.68062e-06 0
0.182202 0.0476397 -3.53981e-05 5.64737e-06 0
0.181367 0.0488766 -3.55668e-05 5.67304e-06 0
0.179878 0.0487721 -3.55756e-05 5.7213e-06 0
0.180532 0.0501136 -3.57351e-05 5.69985e-06 0
0.155703 0.0846385 -3.8554e-05 7.00296e-06 0
0.155048 0.0832968 -3.86306e-05 7.05128e-06 0
0.162809 0.0255538 -3.04101e-05 6.51641e-06 0
0.17651 0.0861043 -3.58884e-05 5.84121e-06 0
0.177346 0.0848686 -3.58491e-05 5.80975e-06 0
0.178835 0.0849733 -3.57403e-05 5.75525e-06 0
0.187279 0.0285633 -3.1252e-05 5.51292e-06 0
0.186697 0.0155666 -2.6363e-05 5.52188e-06 0
0.177889 0.0771338 -3.59945e-05 5.79196e-06 0
0.167065 0.0608289 -3.73025e-05 6.28526e-06 0
0.165577 0.0607245 -3.73957e-05 6.36749e-06 0
0.16623 0.0620657 -3.73865e-05 6.33115e-06 0
0.164742 0.0619614 -3.74846e-05 6.41536e-06 0
0.136313 0.0858278 -4.10112e-05 8.69719e-06 0
0.167496 0.0440189 -3.51452e-05 6.25752e-06 0
0.188919 0.00534756 -2.26826e-05 5.47225e-06 0
0.188294 0.00400484 -2.21587e-05 5.48453e-06 0
0.187457 0.00525575 -2.26277e-05 5.5033e-06 0
0.193826 0.00956559 -2.45498e-05 5.39872e-06 0
0.195304 0.00965167 -2.4786e-05 5.38462e-06 0
0.194485 0.0108984 -2.51482e-05 5.3926e-06 0
0.195964 0.0109789 -2.54006e-05 5.38027e-06 0
0.195142 0.0122242 -2.57542e-05 5.38712e-06 0
0.193662 0.0121463 -2.55361e-05 5.40202e-06 0
