#Header
x(m) y(m) Displacement(m) Hydrogen_concentration(mol/m^2) Damage

Load step: 3000
0.168794 0.0342857 0 1.39541e-05 0
0.168794 0.0328571 0 1.39539e-05 0
0.168794 0.0314286 0 1.39536e-05 0
0.168794 0.03 0 1.39534e-05 0
0.168794 0.0285714 0 1.39531e-05 0
0.168794 0.0271429 0 1.39528e-05 0
0.168794 0.0257143 0 1.39524e-05 0
0.168794 0.0242857 0 1.39521e-05 0
0.168794 0.0228571 0 1.39517e-05 0
0.168794 0.0214286 0 1.39513e-05 0
0.168794 0.02 0 1.39509e-05 0
0.168794 0.0185714 0 1.39505e-05 0
0.168794 0.0171429 0 1.39501e-05 0
0.168794 0.0157143 0 1.39496e-05 0
0.168794 0.0142857 0 1.39491e-05 0
0.168794 0.0128571 0 1.39486e-05 0
0.168794 0.0114286 0 1.39481e-05 0
0.168794 0.01 0 1.39475e-05 0
0.168794 0.00857143 0 1.3947e-05 0
0.168794 0.00714286 0 1.39464e-05 0
0.168794 0.00571429 0 1.39458e-05 0
0.168794 0.00428571 0 1.39452e-05 0
0.168794 0.00285714 0 1.39445e-05 0
0.168794 0.00142857 0 1.39438e-05 0
0.170213 0.0985714 0 1.39092e-05 0
0.170213 0.0971429 0 1.391e-05 0
0.170213 0.0957143 0 1.39106e-05 0
0.170213 0.0942857 0 1.39113e-05 0
0.170213 0.0928571 0 1.39119e-05 0
0.170213 0.0914286 0 1.39125e-05 0
0.170213 0.09 0 1.39131e-05 0
0.170213 0.0885714 0 1.39137e-05 0
0.170213 0.0871429 0 1.39143e-05 0
0.170213 0.0857143 0 1.39148e-05 0
0.170213 0.0842857 0 1.39153e-05 0
0.170213 0.0828571 0 1.39158e-05 0
0.170213 0.0814286 0 1.39163e-05 0
0.170213 0.08 0 1.39167e-05 0
0.170213 0.0785714 0 1.39172e-05 0
0.170213 0.0771429 0 1.39176e-05 0
0.170213 0.0757143 0 1.3918e-05 0
0.170213 0.0742857 0 1.39183e-05 0
0.170213 0.0728571 0 1.39187e-05 0
0.170213 0.0714286 0 1.3919e-05 0
0.170213 0.07 0 1.39193e-05 0
0.170213 0.0685714 0 1.39196e-05 0
0.170213 0.0671429 0 1.39198e-05 0
0.170213 0.0657143 0 1.39201e-05 0
0.170213 0.0642857 0 1.39203e-05 0
0.170213 0.0628571 0 1.39205e-05 0
0.170213 0.0614286 0 1.39207e-05 0
0.170213 0.06 0 1.39208e-05 0
0.170213 0.0585714 0 1.3921e-05 0
0.170213 0.0571429 0 1.39211e-05 0
0.170213 0.0557143 0 1.39212e-05 0
0.170213 0.0542857 0 1.39213e-05 0
0.170213 0.0528571 0 1.39213e-05 0
0.170213 0.0514286 0 1.39214e-05 0
0.170213 0.05 0 1.39214e-05 0
0.170213 0.0485714 0 1.39214e-05 0
0.170213 0.0471429 0 1.39213e-05 0
0.170213 0.0457143 0 1.39213e-05 0
0.170213 0.0442857 0 1.39212e-05 0
0.170213 0.0428571 0 1.39211e-05 0
0.170213 0.0414286 0 1.3921e-05 0
0.170213 0.04 0 1.39209e-05 0
0.170213 0.0385714 0 1.39207e-05 0
0.170213 0.0371429 0 1.39206e-05 0
0.170213 0.0357143 0 1.39204e-05 0
0.170213 0.0342857 0 1.39202e-05 0
0.170213 0.0328571 0 1.39199e-05 0
0.170213 0.0314286 0 1.39197e-05 0
0.170213 0.03 0 1.39194e-05 0
0.170213 0.0285714 0 1.39191e-05 0
0.170213 0.0271429 0 1.39188e-05 0
0.170213 0.0257143 0 1.39185e-05 0
0.170213 0.0242857 0 1.39181e-05 0
0.170213 0.0228571 0 1.39178e-05 0
0.170213 0.0214286 0 1.39174e-05 0
0.170213 0.02 0 1.3917e-05 0
0.170213 0.0185714 0 1.39165e-05 0
0.170213 0.0171429 0 1.39161e-05 0
0.170213 0.0157143 0 1.39156e-05 0
0.170213 0.0142857 0 1.39151e-05 0
0.170213 0.0128571 0 1.39146e-05 0
0.170213 0.0114286 0 1.39141e-05 0
0.170213 0.01 0 1.39136e-05 0
0.170213 0.00857143 0 1.3913e-05 0
0.170213 0.00714286 0 1.39124e-05 0
0.170213 0.00571429 0 1.39118e-05 0
0.170213 0.00428571 0 1.39112e-05 0
0.170213 0.00285714 0 1.39106e-05 0
0.170213 0.00142857 0 1.39099e-05 0
0.171631 0.0985714 0 1.38768e-05 0
0.171631 0.0971429 0 1.38775e-05 0
0.171631 0.0957143 0 1.38782e-05 0
0.171631 0.0942857 0 1.38788e-05 0
0.171631 0.0928571 0 1.38795e-05 0
0.171631 0.0914286 0 1.38801e-05 0
0.171631 0.09 0 1.38807e-05 0
0.171631 0.0885714 0 1.38813e-05 0
0.171631 0.0871429 0 1.38818e-05 0
0.171631 0.0857143 0 1.38823e-05 0
0.171631 0.0842857 0 1.38829e-05 0
0.171631 0.0828571 0 1.38834e-05 0
0.171631 0.0814286 0 1.38838e-05 0
0.171631 0.08 0 1.38843e-05 0
0.171631 0.0785714 0 1.38847e-05 0
0.171631 0.0771429 0 1.38851e-05 0
0.171631 0.0757143 0 1.38855e-05 0
0.171631 0.0742857 0 1.38859e-05 0
0.171631 0.0728571 0 1.38862e-05 0
0.171631 0.0714286 0 1.38865e-05 0
0.171631 0.07 0 1.38869e-05 0
0.171631 0.0685714 0 1.38871e-05 0
0.171631 0.0671429 0 1.38874e-05 0
0.171631 0.0657143 0 1.38876e-05 0
0.171631 0.0642857 0 1.38879e-05 0
0.171631 0.0628571 0 1.38881e-05 0
0.171631 0.0614286 0 1.38882e-05 0
0.171631 0.06 0 1.38884e-05 0
0.171631 0.0585714 0 1.38885e-05 0
0.171631 0.0571429 0 1.38887e-05 0
0.171631 0.0557143 0 1.38888e-05 0
0.171631 0.0542857 0 1.38888e-05 0
0.171631 0.0528571 0 1.38889e-05 0
0.171631 0.0514286 0 1.38889e-05 0
0.171631 0.05 0 1.38889e-05 0
0.171631 0.0485714 0 1.38889e-05 0
0.171631 0.0471429 0 1.38889e-05 0
0.171631 0.0457143 0 1.38889e-05 0
0.171631 0.0442857 0 1.38888e-05 0
0.171631 0.0428571 0 1.38887e-05 0
0.171631 0.0414286 0 1.38886e-05 0
0.171631 0.04 0 1.38885e-05 0
0.171631 0.0385714 0 1.38883e-05 0
0.171631 0.0371429 0 1.38881e-05 0
0.171631 0.0357143 0 1.3888e-05 0
0.171631 0.0342857 0 1.38877e-05 0
0.171631 0.0328571 0 1.38875e-05 0
0.171631 0.0314286 0 1.38873e-05 0
0.171631 0.03 0 1.3887e-05 0
0.171631 0.0285714 0 1.38867e-05 0
0.171631 0.0271429 0 1.38864e-05 0
0.171631 0.0257143 0 1.38861e-05 0
0.171631 0.0242857 0 1.38857e-05 0
0.171631 0.0228571 0 1.38853e-05 0
0.171631 0.0214286 0 1.3885e-05 0
0.171631 0.02 0 1.38845e-05 0
0.171631 0.0185714 0 1.38841e-05 0
0.171631 0.0171429 0 1.38837e-05 0
0.171631 0.0157143 0 1.38832e-05 0
0.171631 0.0142857 0 1.38827e-05 0
0.171631 0.0128571 0 1.38822e-05 0
0.171631 0.0114286 0 1.38817e-05 0
0.171631 0.01 0 1.38811e-05 0
0.171631 0.00857143 0 1.38806e-05 0
0.171631 0.00714286 0 1.388e-05 0
0.171631 0.00571429 0 1.38794e-05 0
0.171631 0.00428571 0 1.38787e-05 0
0.171631 0.00285714 0 1.38781e-05 0
0.171631 0.00142857 0 1.38774e-05 0
0.17305 0.0985714 0 1.38458e-05 0
0.17305 0.0971429 0 1.38465e-05 0
0.17305 0.0957143 0 1.38472e-05 0
0.17305 0.0942857 0 1.38479e-05 0
0.17305 0.0928571 0 1.38485e-05 0
0.17305 0.0914286 0 1.38491e-05 0
0.17305 0.09 0 1.38497e-05 0
0.17305 0.0885714 0 1.38503e-05 0
0.17305 0.0871429 0 1.38509e-05 0
0.17305 0.0857143 0 1.38514e-05 0
0.17305 0.0842857 0 1.38519e-05 0
0.17305 0.0828571 0 1.38524e-05 0
0.17305 0.0814286 0 1.38529e-05 0
0.17305 0.08 0 1.38533e-05 0
0.17305 0.0785714 0 1.38538e-05 0
0.17305 0.0771429 0 1.38542e-05 0
0.17305 0.0757143 0 1.38546e-05 0
0.17305 0.0742857 0 1.38549e-05 0
0.17305 0.0728571 0 1.38553e-05 0
0.17305 0.0714286 0 1.38556e-05 0
0.17305 0.07 0 1.38559e-05 0
0.17305 0.0685714 0 1.38562e-05 0
0.17305 0.0671429 0 1.38565e-05 0
0.17305 0.0657143 0 1.38567e-05 0
0.17305 0.0642857 0 1.38569e-05 0
0.17305 0.0628571 0 1.38572e-05 0
0.17305 0.0614286 0 1.38573e-05 0
0.17305 0.06 0 1.38575e-05 0
0.17305 0.0585714 0 1.38576e-05 0
0.17305 0.0571429 0 1.38578e-05 0
0.17305 0.0557143 0 1.38578e-05 0
0.17305 0.0542857 0 1.38579e-05 0
0.17305 0.0528571 0 1.3858e-05 0
0.17305 0.0514286 0 1.3858e-05 0
0.17305 0.05 0 1.3858e-05 0
0.17305 0.0485714 0 1.3858e-05 0
0.17305 0.0471429 0 1.3858e-05 0
0.17305 0.0457143 0 1.3858e-05 0
0.17305 0.0442857 0 1.38579e-05 0
0.17305 0.0428571 0 1.38578e-05 0
0.17305 0.0414286 0 1.38577e-05 0
0.17305 0.04 0 1.38576e-05 0
0.17305 0.0385714 0 1.38574e-05 0
0.17305 0.0371429 0 1.38572e-05 0
0.17305 0.0357143 0 1.38571e-05 0
0.17305 0.0342857 0 1.38568e-05 0
0.17305 0.0328571 0 1.38566e-05 0
0.17305 0.0314286 0 1.38564e-05 0
0.17305 0.03 0 1.38561e-05 0
0.17305 0.0285714 0 1.38558e-05 0
0.17305 0.0271429 0 1.38555e-05 0
0.17305 0.0257143 0 1.38552e-05 0
0.17305 0.0242857 0 1.38548e-05 0
0.17305 0.0228571 0 1.38544e-05 0
0.17305 0.0214286 0 1.3854e-05 0
0.17305 0.02 0 1.38536e-05 0
0.17305 0.0185714 0 1.38532e-05 0
0.17305 0.0171429 0 1.38527e-05 0
0.17305 0.0157143 0 1.38523e-05 0
0.17305 0.0142857 0 1.38518e-05 0
0.17305 0.0128571 0 1.38513e-05 0
0.17305 0.0114286 0 1.38507e-05 0
0.17305 0.01 0 1.38502e-05 0
0.17305 0.00857143 0 1.38496e-05 0
0.17305 0.00714286 0 1.3849e-05 0
0.17305 0.00571429 0 1.38484e-05 0
0.17305 0.00428571 0 1.38478e-05 0
0.17305 0.00285714 0 1.38472e-05 0
0.17305 0.00142857 0 1.38465e-05 0
0.174468 0.0985714 0 1.38164e-05 0
0.174468 0.0971429 0 1.38171e-05 0
0.174468 0.0957143 0 1.38178e-05 0
0.174468 0.0942857 0 1.38184e-05 0
0.174468 0.0928571 0 1.38191e-05 0
0.174468 0.0914286 0 1.38197e-05 0
0.174468 0.09 0 1.38203e-05 0
0.174468 0.0885714 0 1.38209e-05 0
0.174468 0.0871429 0 1.38214e-05 0
0.174468 0.0857143 0 1.3822e-05 0
0.174468 0.0842857 0 1.38225e-05 0
0.174468 0.0828571 0 1.3823e-05 0
0.174468 0.0814286 0 1.38235e-05 0
0.174468 0.08 0 1.38239e-05 0
0.174468 0.0785714 0 1.38244e-05 0
0.174468 0.0771429 0 1.38248e-05 0
0.174468 0.0757143 0 1.38252e-05 0
0.174468 0.0742857 0 1.38255e-05 0
0.174468 0.0728571 0 1.38259e-05 0
0.174468 0.0714286 0 1.38262e-05 0
0.174468 0.07 0 1.38265e-05 0
0.174468 0.0685714 0 1.38268e-05 0
0.174468 0.0671429 0 1.38271e-05 0
0.174468 0.0657143 0 1.38273e-05 0
0.174468 0.0642857 0 1.38276e-05 0
0.174468 0.0628571 0 1.38278e-05 0
0.174468 0.0614286 0 1.38279e-05 0
0.174468 0.06 0 1.38281e-05 0
0.174468 0.0585714 0 1.38282e-05 0
0.174468 0.0571429 0 1.38284e-05 0
0.174468 0.0557143 0 1.38285e-05 0
0.174468 0.0542857 0 1.38285e-05 0
0.174468 0.0528571 0 1.38286e-05 0
0.174468 0.0514286 0 1.38286e-05 0
0.174468 0.05 0 1.38286e-05 0
0.174468 0.0485714 0 1.38286e-05 0
0.174468 0.0471429 0 1.38286e-05 0
0.174468 0.0457143 0 1.38286e-05 0
0.174468 0.0442857 0 1.38285e-05 0
0.174468 0.0428571 0 1.38284e-05 0
0.174468 0.0414286 0 1.38283e-05 0
0.174468 0.04 0 1.38282e-05 0
0.174468 0.0385714 0 1.3828e-05 0
0.174468 0.0371429 0 1.38279e-05 0
0.174468 0.0357143 0 1.38277e-05 0
0.174468 0.0342857 0 1.38275e-05 0
0.174468 0.0328571 0 1.38272e-05 0
0.174468 0.0314286 0 1.3827e-05 0
0.174468 0.03 0 1.38267e-05 0
0.174468 0.0285714 0 1.38264e-05 0
0.174468 0.0271429 0 1.38261e-05 0
0.174468 0.0257143 0 1.38258e-05 0
0.174468 0.0242857 0 1.38254e-05 0
0.174468 0.0228571 0 1.3825e-05 0
0.174468 0.0214286 0 1.38246e-05 0
0.174468 0.02 0 1.38242e-05 0
0.174468 0.0185714 0 1.38238e-05 0
0.174468 0.0171429 0 1.38234e-05 0
0.174468 0.0157143 0 1.38229e-05 0
0.174468 0.0142857 0 1.38224e-05 0
0.174468 0.0128571 0 1.38219e-05 0
0.174468 0.0114286 0 1.38213e-05 0
0.174468 0.01 0 1.38208e-05 0
0.174468 0.00857143 0 1.38202e-05 0
0.174468 0.00714286 0 1.38196e-05 0
0.174468 0.00571429 0 1.3819e-05 0
0.174468 0.00428571 0 1.38184e-05 0
0.174468 0.00285714 0 1.38178e-05 0
0.174468 0.00142857 0 1.38171e-05 0
0.175887 0.0985714 0 1.37885e-05 0
0.175887 0.0971429 0 1.37892e-05 0
0.175887 0.0957143 0 1.37899e-05 0
0.175887 0.0942857 0 1.37905e-05 0
0.175887 0.0928571 0 1.37912e-05 0
0.175887 0.0914286 0 1.37918e-05 0
0.175887 0.09 0 1.37924e-05 0
0.175887 0.0885714 0 1.3793e-05 0
0.175887 0.0871429 0 1.37936e-05 0
0.175887 0.0857143 0 1.37941e-05 0
0.175887 0.0842857 0 1.37946e-05 0
0.175887 0.0828571 0 1.37951e-05 0
0.175887 0.0814286 0 1.37956e-05 0
0.175887 0.08 0 1.3796e-05 0
0.175887 0.0785714 0 1.37965e-05 0
0.175887 0.0771429 0 1.37969e-05 0
0.175887 0.0757143 0 1.37973e-05 0
0.175887 0.0742857 0 1.37977e-05 0
0.175887 0.0728571 0 1.3798e-05 0
0.175887 0.0714286 0 1.37983e-05 0
0.175887 0.07 0 1.37987e-05 0
0.175887 0.0685714 0 1.37989e-05 0
0.175887 0.0671429 0 1.37992e-05 0
0.175887 0.0657143 0 1.37995e-05 0
0.175887 0.0642857 0 1.37997e-05 0
0.175887 0.0628571 0 1.37999e-05 0
0.175887 0.0614286 0 1.38001e-05 0
0.175887 0.06 0 1.38002e-05 0
0.175887 0.0585714 0 1.38004e-05 0
0.175887 0.0571429 0 1.38005e-05 0
0.175887 0.0557143 0 1.38006e-05 0
0.175887 0.0542857 0 1.38007e-05 0
0.175887 0.0528571 0 1.38007e-05 0
0.175887 0.0514286 0 1.38008e-05 0
0.175887 0.05 0 1.38008e-05 0
0.175887 0.0485714 0 1.38008e-05 0
0.175887 0.0471429 0 1.38008e-05 0
0.175887 0.0457143 0 1.38007e-05 0
0.175887 0.0442857 0 1.38006e-05 0
0.175887 0.0428571 0 1.38006e-05 0
0.175887 0.0414286 0 1.38004e-05 0
0.175887 0.04 0 1.38003e-05 0
0.175887 0.0385714 0 1.38002e-05 0
0.175887 0.0371429 0 1.38e-05 0
0.175887 0.0357143 0 1.37998e-05 0
0.175887 0.0342857 0 1.37996e-05 0
0.175887 0.0328571 0 1.37994e-05 0
0.175887 0.0314286 0 1.37991e-05 0
0.175887 0.03 0 1.37988e-05 0
0.175887 0.0285714 0 1.37985e-05 0
0.175887 0.0271429 0 1.37982e-05 0
0.175887 0.0257143 0 1.37979e-05 0
0.175887 0.0242857 0 1.37975e-05 0
0.175887 0.0228571 0 1.37972e-05 0
0.175887 0.0214286 0 1.37968e-05 0
0.175887 0.02 0 1.37964e-05 0
0.175887 0.0185714 0 1.37959e-05 0
0.175887 0.0171429 0 1.37955e-05 0
0.175887 0.0157143 0 1.3795e-05 0
0.175887 0.0142857 0 1.37945e-05 0
0.175887 0.0128571 0 1.3794e-05 0
0.175887 0.0114286 0 1.37935e-05 0
0.175887 0.01 0 1.37929e-05 0
0.175887 0.00857143 0 1.37923e-05 0
0.175887 0.00714286 0 1.37918e-05 0
0.175887 0.00571429 0 1.37911e-05 0
0.175887 0.00428571 0 1.37905e-05 0
0.175887 0.00285714 0 1.37899e-05 0
0.175887 0.00142857 0 1.37892e-05 0
0.177305 0.0985714 0 1.37621e-05 0
0.177305 0.0971429 0 1.37628e-05 0
0.177305 0.0957143 0 1.37635e-05 0
0.177305 0.0942857 0 1.37642e-05 0
0.177305 0.0928571 0 1.37648e-05 0
0.177305 0.0914286 0 1.37654e-05 0
0.177305 0.09 0 1.3766e-05 0
0.177305 0.0885714 0 1.37666e-05 0
0.177305 0.0871429 0 1.37672e-05 0
0.177305 0.0857143 0 1.37677e-05 0
0.177305 0.0842857 0 1.37683e-05 0
0.177305 0.0828571 0 1.37688e-05 0
0.177305 0.0814286 0 1.37692e-05 0
0.177305 0.08 0 1.37697e-05 0
0.177305 0.0785714 0 1.37701e-05 0
0.177305 0.0771429 0 1.37706e-05 0
0.177305 0.0757143 0 1.37709e-05 0
0.177305 0.0742857 0 1.37713e-05 0
0.177305 0.0728571 0 1.37717e-05 0
0.177305 0.0714286 0 1.3772e-05 0
0.177305 0.07 0 1.37723e-05 0
0.177305 0.0685714 0 1.37726e-05 0
0.177305 0.0671429 0 1.37729e-05 0
0.177305 0.0657143 0 1.37731e-05 0
0.177305 0.0642857 0 1.37733e-05 0
0.177305 0.0628571 0 1.37736e-05 0
0.177305 0.0614286 0 1.37737e-05 0
0.177305 0.06 0 1.37739e-05 0
0.177305 0.0585714 0 1.3774e-05 0
0.177305 0.0571429 0 1.37742e-05 0
0.177305 0.0557143 0 1.37743e-05 0
0.177305 0.0542857 0 1.37743e-05 0
0.177305 0.0528571 0 1.37744e-05 0
0.177305 0.0514286 0 1.37744e-05 0
0.177305 0.05 0 1.37745e-05 0
0.177305 0.0485714 0 1.37744e-05 0
0.177305 0.0471429 0 1.37744e-05 0
0.177305 0.0457143 0 1.37744e-05 0
0.177305 0.0442857 0 1.37743e-05 0
0.177305 0.0428571 0 1.37742e-05 0
0.177305 0.0414286 0 1.37741e-05 0
0.177305 0.04 0 1.3774e-05 0
0.177305 0.0385714 0 1.37738e-05 0
0.177305 0.0371429 0 1.37737e-05 0
0.177305 0.0357143 0 1.37735e-05 0
0.177305 0.0342857 0 1.37733e-05 0
0.177305 0.0328571 0 1.3773e-05 0
0.177305 0.0314286 0 1.37728e-05 0
0.177305 0.03 0 1.37725e-05 0
0.177305 0.0285714 0 1.37722e-05 0
0.177305 0.0271429 0 1.37719e-05 0
0.177305 0.0257143 0 1.37716e-05 0
0.177305 0.0242857 0 1.37712e-05 0
0.177305 0.0228571 0 1.37708e-05 0
0.177305 0.0214286 0 1.37704e-05 0
0.177305 0.02 0 1.377e-05 0
0.177305 0.0185714 0 1.37696e-05 0
0.177305 0.0171429 0 1.37691e-05 0
0.177305 0.0157143 0 1.37687e-05 0
0.177305 0.0142857 0 1.37682e-05 0
0.177305 0.0128571 0 1.37677e-05 0
0.177305 0.0114286 0 1.37671e-05 0
0.177305 0.01 0 1.37666e-05 0
0.177305 0.00857143 0 1.3766e-05 0
0.177305 0.00714286 0 1.37654e-05 0
0.177305 0.00571429 0 1.37648e-05 0
0.177305 0.00428571 0 1.37642e-05 0
0.177305 0.00285714 0 1.37635e-05 0
0.177305 0.00142857 0 1.37628e-05 0
0.178723 0.0985714 0 1.37372e-05 0
0.178723 0.0971429 0 1.3738e-05 0
0.178723 0.0957143 0 1.37387e-05 0
0.178723 0.0942857 0 1.37393e-05 0
0.178723 0.0928571 0 1.374e-05 0
0.178723 0.0914286 0 1.37406e-05 0
0.178723 0.09 0 1.37412e-05 0
0.178723 0.0885714 0 1.37418e-05 0
0.178723 0.0871429 0 1.37424e-05 0
0.178723 0.0857143 0 1.37429e-05 0
0.178723 0.0842857 0 1.37434e-05 0
0.178723 0.0828571 0 1.37439e-05 0
0.178723 0.0814286 0 1.37444e-05 0
0.178723 0.08 0 1.37449e-05 0
0.178723 0.0785714 0 1.37453e-05 0
0.178723 0.0771429 0 1.37457e-05 0
0.178723 0.0757143 0 1.37461e-05 0
0.178723 0.0742857 0 1.37465e-05 0
0.178723 0.0728571 0 1.37469e-05 0
0.178723 0.0714286 0 1.37472e-05 0
0.178723 0.07 0 1.37475e-05 0
0.178723 0.0685714 0 1.37478e-05 0
0.178723 0.0671429 0 1.37481e-05 0
0.178723 0.0657143 0 1.37483e-05 0
0.178723 0.0642857 0 1.37485e-05 0
0.178723 0.0628571 0 1.37487e-05 0
0.178723 0.0614286 0 1.37489e-05 0
0.178723 0.06 0 1.37491e-05 0
0.178723 0.0585714 0 1.37492e-05 0
0.178723 0.0571429 0 1.37494e-05 0
0.178723 0.0557143 0 1.37495e-05 0
0.178723 0.0542857 0 1.37495e-05 0
0.178723 0.0528571 0 1.37496e-05 0
0.178723 0.0514286 0 1.37496e-05 0
0.178723 0.05 0 1.37497e-05 0
0.178723 0.0485714 0 1.37497e-05 0
0.178723 0.0471429 0 1.37496e-05 0
0.178723 0.0457143 0 1.37496e-05 0
0.178723 0.0442857 0 1.37495e-05 0
0.178723 0.0428571 0 1.37494e-05 0
0.178723 0.0414286 0 1.37493e-05 0
0.178723 0.04 0 1.37492e-05 0
0.178723 0.0385714 0 1.3749e-05 0
0.178723 0.0371429 0 1.37489e-05 0
0.178723 0.0357143 0 1.37487e-05 0
0.178723 0.0342857 0 1.37485e-05 0
0.178723 0.0328571 0 1.37482e-05 0
0.178723 0.0314286 0 1.3748e-05 0
0.178723 0.03 0 1.37477e-05 0
0.178723 0.0285714 0 1.37474e-05 0
0.178723 0.0271429 0 1.37471e-05 0
0.178723 0.0257143 0 1.37468e-05 0
0.178723 0.0242857 0 1.37464e-05 0
0.178723 0.0228571 0 1.3746e-05 0
0.178723 0.0214286 0 1.37456e-05 0
0.178723 0.02 0 1.37452e-05 0
0.178723 0.0185714 0 1.37448e-05 0
0.178723 0.0171429 0 1.37443e-05 0
0.178723 0.0157143 0 1.37439e-05 0
0.178723 0.0142857 0 1.37434e-05 0
0.178723 0.0128571 0 1.37428e-05 0
0.178723 0.0114286 0 1.37423e-05 0
0.178723 0.01 0 1.37418e-05 0
0.178723 0.00857143 0 1.37412e-05 0
0.178723 0.00714286 0 1.37406e-05 0
0.178723 0.00571429 0 1.374e-05 0
0.178723 0.00428571 0 1.37393e-05 0
0.178723 0.00285714 0 1.37387e-05 0
0.178723 0.00142857 0 1.3738e-05 0
0.180142 0.0985714 0 1.37139e-05 0
0.180142 0.0971429 0 1.37147e-05 0
0.180142 0.0957143 0 1.37154e-05 0
0.180142 0.0942857 0 1.3716e-05 0
0.180142 0.0928571 0 1.37167e-05 0
0.180142 0.0914286 0 1.37173e-05 0
0.180142 0.09 0 1.37179e-05 0
0.180142 0.0885714 0 1.37185e-05 0
0.180142 0.0871429 0 1.37191e-05 0
0.180142 0.0857143 0 1.37196e-05 0
0.180142 0.0842857 0 1.37201e-05 0
0.180142 0.0828571 0 1.37207e-05 0
0.180142 0.0814286 0 1.37211e-05 0
0.180142 0.08 0 1.37216e-05 0
0.180142 0.0785714 0 1.3722e-05 0
0.180142 0.0771429 0 1.37225e-05 0
0.180142 0.0757143 0 1.37229e-05 0
0.180142 0.0742857 0 1.37232e-05 0
0.180142 0.0728571 0 1.37236e-05 0
0.180142 0.0714286 0 1.37239e-05 0
0.180142 0.07 0 1.37242e-05 0
0.180142 0.0685714 0 1.37245e-05 0
0.180142 0.0671429 0 1.37248e-05 0
0.180142 0.0657143 0 1.3725e-05 0
0.180142 0.0642857 0 1.37253e-05 0
0.180142 0.0628571 0 1.37255e-05 0
0.180142 0.0614286 0 1.37257e-05 0
0.180142 0.06 0 1.37258e-05 0
0.180142 0.0585714 0 1.3726e-05 0
0.180142 0.0571429 0 1.37261e-05 0
0.180142 0.0557143 0 1.37262e-05 0
0.180142 0.0542857 0 1.37263e-05 0
0.180142 0.0528571 0 1.37263e-05 0
0.180142 0.0514286 0 1.37264e-05 0
0.180142 0.05 0 1.37264e-05 0
0.180142 0.0485714 0 1.37264e-05 0
0.180142 0.0471429 0 1.37264e-05 0
0.180142 0.0457143 0 1.37263e-05 0
0.180142 0.0442857 0 1.37263e-05 0
0.180142 0.0428571 0 1.37262e-05 0
0.180142 0.0414286 0 1.37261e-05 0
0.180142 0.04 0 1.37259e-05 0
0.180142 0.0385714 0 1.37258e-05 0
0.180142 0.0371429 0 1.37256e-05 0
0.180142 0.0357143 0 1.37254e-05 0
0.180142 0.0342857 0 1.37252e-05 0
0.180142 0.0328571 0 1.3725e-05 0
0.180142 0.0314286 0 1.37247e-05 0
0.180142 0.03 0 1.37244e-05 0
0.180142 0.0285714 0 1.37242e-05 0
0.180142 0.0271429 0 1.37238e-05 0
0.180142 0.0257143 0 1.37235e-05 0
0.180142 0.0242857 0 1.37231e-05 0
0.180142 0.0228571 0 1.37228e-05 0
0.180142 0.0214286 0 1.37224e-05 0
0.180142 0.02 0 1.3722e-05 0
0.180142 0.0185714 0 1.37215e-05 0
0.180142 0.0171429 0 1.37211e-05 0
0.180142 0.0157143 0 1.37206e-05 0
0.180142 0.0142857 0 1.37201e-05 0
0.180142 0.0128571 0 1.37196e-05 0
0.180142 0.0114286 0 1.3719e-05 0
0.180142 0.01 0 1.37185e-05 0
0.180142 0.00857143 0 1.37179e-05 0
0.180142 0.00714286 0 1.37173e-05 0
0.180142 0.00571429 0 1.37167e-05 0
0.180142 0.00428571 0 1.37161e-05 0
0.180142 0.00285714 0 1.37154e-05 0
0.180142 0.00142857 0 1.37147e-05 0
0.18156 0.0985714 0 1.36922e-05 0
0.18156 0.0971429 0 1.36929e-05 0
0.18156 0.0957143 0 1.36936e-05 0
0.18156 0.0942857 0 1.36943e-05 0
0.18156 0.0928571 0 1.36949e-05 0
0.18156 0.0914286 0 1.36956e-05 0
0.18156 0.09 0 1.36962e-05 0
0.18156 0.0885714 0 1.36968e-05 0
0.18156 0.0871429 0 1.36973e-05 0
0.18156 0.0857143 0 1.36979e-05 0
0.18156 0.0842857 0 1.36984e-05 0
0.18156 0.0828571 0 1.36989e-05 0
0.18156 0.0814286 0 1.36994e-05 0
0.18156 0.08 0 1.36999e-05 0
0.18156 0.0785714 0 1.37003e-05 0
0.18156 0.0771429 0 1.37007e-05 0
0.18156 0.0757143 0 1.37011e-05 0
0.18156 0.0742857 0 1.37015e-05 0
0.18156 0.0728571 0 1.37019e-05 0
0.18156 0.0714286 0 1.37022e-05 0
0.18156 0.07 0 1.37025e-05 0
0.18156 0.0685714 0 1.37028e-05 0
0.18156 0.0671429 0 1.37031e-05 0
0.18156 0.0657143 0 1.37033e-05 0
0.18156 0.0642857 0 1.37035e-05 0
0.18156 0.0628571 0 1.37038e-05 0
0.18156 0.0614286 0 1.37039e-05 0
0.18156 0.06 0 1.37041e-05 0
0.18156 0.0585714 0 1.37042e-05 0
0.18156 0.0571429 0 1.37044e-05 0
0.18156 0.0557143 0 1.37045e-05 0
0.18156 0.0542857 0 1.37046e-05 0
0.18156 0.0528571 0 1.37046e-05 0
0.18156 0.0514286 0 1.37047e-05 0
0.18156 0.05 0 1.37047e-05 0
0.18156 0.0485714 0 1.37047e-05 0
0.18156 0.0471429 0 1.37046e-05 0
